text,,,,,,,,,,,,,,,,,,,,,Label
I m excited too Mine was delivered this morning so I gotta go pick it up from the Amazon Locker on my way home Looking forward to it,,,,,,,,,,,,,,,,,,,,,1
Picking up package Amazon Locker Ethel in College Park MD,,,,,,,,,,,,,,,,,,,,,1
Ive got a business that I think would make a good location for an Amazon Locker who should I contact to start the process,,,,,,,,,,,,,,,,,,,,,1
Nite Ize KeyRack Locker Stainless Steel Carabiner with Six S Biner MicroLocks To Securely Hold Keys Stainless is now on sale for 8 41 at Amazon Product page ,,,,,,,,,,,,,,,,,,,,,1
As likely increases incentives for locker pickup it provides an additional convenience opportunity if Whole Foods is merchandised correctly to leverage this behavior ,,,,,,,,,,,,,,,,,,,,,1
do i have to ship to a home address im doing amazon locker but im not seeing the the 20 off,,,,,,,,,,,,,,,,,,,,,1
I no longer work but this and the new delivery locker mark it out as a place Id be to work again in the future Way to look after your most important assets guys pic twitter com Ma4a3vJG6q,,,,,,,,,,,,,,,,,,,,,1
AMAZON LOCKERS IN WHOLE FOODS 7 ELEVEN ENCOURAGING MICRO VISITS allowing shoppers to place their grocery orders in a locker at no cost Amazon emails the customer a code to unlock it and collect their package Shoppers then make impulse purchases ,,,,,,,,,,,,,,,,,,,,,1
an Amazon locker filled with Facsimile crows,,,,,,,,,,,,,,,,,,,,,1
16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com egQdcb8XaL,,,,,,,,,,,,,,,,,,,,,0
Using Amazon Locker Is Super Easy and Can Save You Time and Money pic twitter com RbQJ4yLwmq,,,,,,,,,,,,,,,,,,,,,1
Far Cry 5 is in the Amazon locker I m in bed and I haven t showered I will now spend the next hour deciding what order to start my day in,,,,,,,,,,,,,,,,,,,,,1
theres an amazon locker near my house and now i dont have to worry about my sister opening my packages,,,,,,,,,,,,,,,,,,,,,1
Most condos have a Parcel Locker in the lobby so tell Amazon you want delivery by Canada Post not by a courier,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker doesn t seem as convenient as having packages delivered to your house but depending on where you live it might be cheaper or faster than regular delivery ,,,,,,,,,,,,,,,,,,,,,1
Floating Memory Locker Charm God Loves You Grace Charms Grace Charms  via,,,,,,,,,,,,,,,,,,,,,1
I m sorry your package was too large to fit into an Amazon Locker We d like get this sorted for you When you have a moment please get in touch with us by phone or chat here KJ,,,,,,,,,,,,,,,,,,,,,1
You may not think Amazon Locker is convenient compared to having packages delivered to your house but depending on where you live it might be cheaper or faster than regular delivery pic twitter com BgP5QV6kPm,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time and Money pic twitter com 5JtfZhZCG5,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time and Money pic twitter com nrEFhDdtUG,,,,,,,,,,,,,,,,,,,,,1
16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com 3sQ72luj9F,,,,,,,,,,,,,,,,,,,,,0
Using Amazon Locker Is Super Easy and Can Save You Time and Money pic twitter com q8jvcmA4OC,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time and Money Amazon doesnt just want to sell you,,,,,,,,,,,,,,,,,,,,,1
Note to self never use an amazon locker as a pick up option,,,,,,,,,,,,,,,,,,,,,1
Omg Amazon locker pickup is SO COOL,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time and Money pic twitter com hS9nHzRkJP,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and I LoVEE it and Money pic twitter ,,,,,,,,,,,,,,,,,,,,,1
You d think Amazon would be able to ensure its own packages could fit inside Amazon Locker BEFORE it ships out But no that s not the case This is unacceptable you d better rush deliver two day ship this re order free of charge pic twitter com uDRDEceuow,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy to use and Money pic twitter ,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time For Suree,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy Holy shiit,,,,,,,,,,,,,,,,,,,,,1
Using Amazon Locker Is Super Easy and Can Save You Time and Money ,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker doesn t seem as convenient as having packages delivered to your house but depending on where you live it might be cheaper or faster than regular delivery pic twitter com 2WMCOLcUro,,,,,,,,,,,,,,,,,,,,,1
if I was to order an item on Thursday with 1 99 one day amazon locker delivery would it come on Friday Good Friday or would it be Saturday Thanks,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker usage is up at Whole Foods stores ,,,,,,,,,,,,,,,,,,,,,1
It was under the option to ship to an Amazon Locker Not sure if Amazon has those outside USA yet,,,,,,,,,,,,,,,,,,,,,0
is to not murder anyone Two packages in a row sent to the locker have not been delivered on time Had to call them twice Thankfully the customer service people I spoke to were both lovely and helpful We ll see if I get my stuff today,,,,,,,,,,,,,,,,,,,,,1
75 OFF KeeKit Combination Lock 2 Pack 4 Digit Anti Rust Padlock Set Weatherproof Lock Padlock Gate Lock Gym Lock Locker Lock for School Gym Sports Locker Outdoor S pic twitter com Gzaz3UhbTY,,,,,,,,,,,,,,,,,,,,,1
But When we sign up for Amazon Flipkart FB or Even Twitter we deposit all our info in a banks locker ,,,,,,,,,,,,,,,,,,,,,1
SOOOOOOOO amazon chat this morning was like we re really sorry we ll route it to the locker and it ll be there tuesday And I check the tracking for funsies and now pic twitter com xOxUPBz0ws,,,,,,,,,,,,,,,,,,,,,0
Donna You are brain washed Get this straight Locker room talk is a euphemism men created so they could trash and exploit women It s like the casting couch You need to WAKE UP Women need to stand up for women Geesh,,,,,,,,,,,,,,,,,,,,,1
help me get a Fabulous Amazon Locker named after me Its my new mission in life,,,,,,,,,,,,,,,,,,,,,1
Today I waved goodbye to an Amazon Locker and realized that a bagel and a donut are not the same thing happy sunday,,,,,,,,,,,,,,,,,,,,,1
Post game locker room party in Get the app on the App Store Google Play Amazon Appstore join the fun pic twitter com z0Fze5ME18,,,,,,,,,,,,,,,,,,,,,0
my order via Prime to an Amazon Locker being delivered by Amazon indefinitely delayed And Amazon support has no idea why,,,,,,,,,,,,,,,,,,,,,1
This is interesting especially as the shop where the Amazon Locker Cobra is located closes at 13 00 pic twitter com YRVNam7tyM,,,,,,,,,,,,,,,,,,,,,1
Oh no James now everyone at Twitter knows you live in squint Amazon Locker,,,,,,,,,,,,,,,,,,,,,1
Yep despite three previous conversations with Amazon asking them not to I do try to use Amazon locker whenever I can,,,,,,,,,,,,,,,,,,,,,0
16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com 99yt645Hm7,,,,,,,,,,,,,,,,,,,,,0
Thank God for Amazon prime and Amazon locker,,,,,,,,,,,,,,,,,,,,,1
75 OFF KeeKit Combination Lock 2 Pack 4 Digit Anti Rust Padlock Set Weatherproof Lock Padlock Gate Lock Gym Lock Locker Lock for School Gym Sports Locker Outdoor S pic twitter com dMXI6EZasJ,,,,,,,,,,,,,,,,,,,,,1
Post game locker room party in Get the app on the App Store Google Play Amazon Appstore join the fun today pic twitter com 4IvxhpRrbS,,,,,,,,,,,,,,,,,,,,,0
Not really cheats saying they delivered it But the packages are actually delivered until Tuesday or so Tried using Amazon Locker but my purchase was too big Sigh In the end I got a refund from Amazon Thanks,,,,,,,,,,,,,,,,,,,,,1
PSA for is an Amazon locker in the corporate complex across the street in case your bag isnt allowed in,,,,,,,,,,,,,,,,,,,,,0
I shall although this is the fourth time this has happened despite reassurance that it won t Pity Amazon locker can t always be used Or pity delivery drivers do not protect our data and orders,,,,,,,,,,,,,,,,,,,,,0
OK I have to admit Amazon locker is a pretty sweet concept especially for returns,,,,,,,,,,,,,,,,,,,,,1
Tks They told me We will redeliver on the next business day unfortunately im living to Brazil tomorrow I did not understand the following as they claim not having access to an Amazon Locker at Carnival Cruise Terminal Miami open 24 hours,,,,,,,,,,,,,,,,,,,,,0
could you help me please The local is 24 hours open Shipping Address Amazon Locker Meow 1435 N Cruise Blvd at Carnival Cruise Terminal Miami FL 33132 pic twitter com rulMBCnEY3,,,,,,,,,,,,,,,,,,,,,1
How can I set up for wishlist items to be delivered to an Amazon locker,,,,,,,,,,,,,,,,,,,,,1
 Amazon TSA Lock 2 Pack Your Own Lock for Gym Luggage Filing Cabinets Toolbox Case Rate 4 2 7 49 53 OFF Ends in 02 03 58,,,,,,,,,,,,,,,,,,,,,1
 Amazon TSA Lock 2 Pack Your Own Lock for Gym Luggage Filing Cabinets Toolbox Case Rate 4 2 7 49 53 OFF Ends in 04 04 19,,,,,,,,,,,,,,,,,,,,,1
I just picked something up from an Amazon locker at whole foods Who knew that existed,,,,,,,,,,,,,,,,,,,,,1
It s a Canada thing It was easy in the U S but I ve noticed here that it s crazy hard to get a package delivered or rerouted Amazon Locker is the best way so far,,,,,,,,,,,,,,,,,,,,,1
Found this right outside the local coffee shop Competing with Amazon Locker LOL ,,,,,,,,,,,,,,,,,,,,,1
Amazon locker is an awesome program and I now have the cables to stream my PS2 I think well finish Bioshock tonight and then Ill have my PS2 set up for tomorrow See you all in around two hours ish,,,,,,,,,,,,,,,,,,,,,1
I have trouble getting packages delivered to my apartment because of my location and the entrance setup so for someone like me having a locker program is very exciting Happy to report it was a good first experience using it today,,,,,,,,,,,,,,,,,,,,,1
Yes Xmas time a particular risk with deliveries get slung into doorway and nicked I use Amazon locker or Doddle as cant trust delivery to home,,,,,,,,,,,,,,,,,,,,,1
16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com zmo8c2henO,,,,,,,,,,,,,,,,,,,,,0
Dang it they were supposed to deliver the escalator to my Amazon locker,,,,,,,,,,,,,,,,,,,,,1
We re delighted to announce that an Amazon locker has arrived at our store for your Amazon collections deliveries Meet Atlanis pic twitter com 5nA1IC7mvQ,,,,,,,,,,,,,,,,,,,,,1
i don t know why its stressful but i think it probably has to do with the fact that i chose to use an amazon locker to pickup these new ones,,,,,,,,,,,,,,,,,,,,,1
Thats it I give up this is the last time I order anything from amazon that cant be delivered to a locker twitter com z7ygRtPrUJ,,,,,,,,,,,,,,,,,,,,,1
needs litter locker refills a weighted blanket and a water filter Kindle books with whispersync for audio would be amazing Amazon US,,,,,,,,,,,,,,,,,,,,,1
The Right Combination Amazon Lockers at  pic twitter com kOylc6Y1pi,,,,,,,,,,,,,,,,,,,,,1
73 OFF KeeKit Combination Lock 2 Pack 4 Digit Anti Rust Padlock Set Weatherproof Lock Padlock Gate Lock Gym Lock Locker Lock for School Gym Sports Locker Outdoor S pic twitter com 9LkjGVQPZW,,,,,,,,,,,,,,,,,,,,,1
I really really wish I knew how an Amazon item would be delivered before I ordered it I would choose a locker 100 of the time it wasn t delivered by or,,,,,,,,,,,,,,,,,,,,,1
If its stuff from Amazon just have it delivered to the nearest Amazon locker If its UPS you can have it sent to the nearest UPS store or store of your choice I know 1 thing I can t stand a thief,,,,,,,,,,,,,,,,,,,,,1
Do Not paint all men with that brush Not all men engage in Locker Room talk And it is definitely different from someone who openly admits he has no problem with sexual assault No excuses,,,,,,,,,,,,,,,,,,,,,1
Have you looked into getting it sent to an amazon package locker Like basically an amazon PO box They re popping up everywhere here There s no subscription they just send you an email w the locker and code once you pick location,,,,,,,,,,,,,,,,,,,,,1
Is this supposed to make sense Is this your locker room talk,,,,,,,,,,,,,,,,,,,,,1
I married a good man His locker room talk sounds nothing like this trash Most men are much classier than this Stop normalizing a predator,,,,,,,,,,,,,,,,,,,,,1
Absolutely our patrons online request expectation is shaped by Amazon and other online vendors They want to track in minute detail and want it in Prime If you provide a pickup locker soon they will be happy,,,,,,,,,,,,,,,,,,,,,1
Don t forget we now have an amazon locker in store you don t ever have to miss the delivery guy again twitter,,,,,,,,,,,,,,,,,,,,,1
How about a bunch of cats behinds as fridge or locker magnets  twitter com O7LCjOHAZr,,,,,,,,,,,,,,,,,,,,,1
They act like They Are perfect people Smh they probably have boyfriends or husbands or brothers with potty mouths and did locker room talk,,,,,,,,,,,,,,,,,,,,,1
take them to a nearby amazon locker Makes returns so easy,,,,,,,,,,,,,,,,,,,,,1
My best friend is the GOAT for telling me about Amazon Locker This shit is so dope,,,,,,,,,,,,,,,,,,,,,1
The WF I work at already has an Amazon locker that people can have things delivered too I wonder if that is what the video is talking about Very interesting as an employee at WF to be reading about this,,,,,,,,,,,,,,,,,,,,,1
you need the ability to change locker delivery to a nearby location if original is full Anymore shipping mishaps and Im going to consider cancelling prime,,,,,,,,,,,,,,,,,,,,,1
I ordered next day delivery from Amazon 2 days ago for delivery into an Amazon locker It still isn t there yet we ve had a delivery driver apparently in the habit of signing people s names for who accepted the package and then waiting 3 days after that to deliver the package,,,,,,,,,,,,,,,,,,,,,1
Just did my first ever Amazon pickup and the locker is called celery pic twitter com OhBpBV9Cdk,,,,,,,,,,,,,,,,,,,,,1
I heard ignorance is bliss are you enjoying it if thats the way your use to hearing the men in your inner circle speak let me be the first to tell you its not normal locker room talk thats assualt and its gross and disgusting and maybe they should seek some serious help,,,,,,,,,,,,,,,,,,,,,0
It s not locker room talk and you know that That is bragging about trying to fuck a married woman and grabbing women without their consent Even athletes have said this is not locker room talk I do not know a single man who speaks like that Crass jokes yes sex assault no,,,,,,,,,,,,,,,,,,,,,0
OK so boom I m in the gym locker room and lady asked me where did I get my pants cause they re cute I tell her Marshalls or TJMaxx and start walking away when she proceeeds to launch into a very involved story about how she ordered leggings on amazon but didn t receive due to,,,,,,,,,,,,,,,,,,,,,1
I liked a video Amazon Locker Experience,,,,,,,,,,,,,,,,,,,,,1
We are living in a time where you order something from Amazon and can pick it up same day at a locker in 7eleven We can video conference with people from all over the world The world is changing so fast What makes you think currency will not change,,,,,,,,,,,,,,,,,,,,,1
Have you always wondered about the Amazon locker because it appears as an option Perhaps it is too far,,,,,,,,,,,,,,,,,,,,,1
Ive had stuff delivered in a day with prime shipping shipping from Auburn to Olympia but not to a locker,,,,,,,,,,,,,,,,,,,,,1
Bought an fire stick from and had it delivered to an Locker and it takes 3 4 days I miss the good old days when you could get 2 day shipping with your prime membership pic twitter com 6WGlY09sab,,,,,,,,,,,,,,,,,,,,,1
With all the locker room talk about the infidelities of your moron husband do you take any anti stress supplements If you do can you recommend what you take Is ti Slovenian herbs Thanks for your help,,,,,,,,,,,,,,,,,,,,,0
75 OFF KeeKit Combination Lock 2 Pack 4 Digit Anti Rust Padlock Set Weatherproof Lock Padlock Gate Lock Gym Lock Locker Lock for School Gym Sports Locker Outdoor S pic twitter com qR3sjHFBUO,,,,,,,,,,,,,,,,,,,,,1
Yeah when you order something from Amazon you have the option to have it delivered at an Amazon Locker instead of a regular address Lockers are at diff spots in Austin gas stations UT Whole Foods etc,,,,,,,,,,,,,,,,,,,,,1
an amazon locker location was one place evacuated today We will still do Amazon We know when we are getting a package,,,,,,,,,,,,,,,,,,,,,1
Get that stuff overnight from amazon and pick it up at an Amazon locker location Obviously dont wanna get it dropped off at your porch,,,,,,,,,,,,,,,,,,,,,1
how do I opt out of being my shipping method said it was delivered nowhere to be found not in usual spots they tell me it was dropped at an locker even though I didn t select that ther requested re delivery hope that works pic twitter com vArdpDVKpE,,,,,,,,,,,,,,,,,,,,,0
Forgot all about Amazon Locker,,,,,,,,,,,,,,,,,,,,,0
