,Text,,,,,,,,,,,,,,,,,,,,,Label
393,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 95 Download 3 99 R,,,,,,,,,,,,,,,,,,,,,1
394,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 14 days in the top 100,,,,,,,,,,,,,,,,,,,,,1
395,New Orleans Saints 2009 NFC Conference Champions Locker Room Hat,,,,,,,,,,,,,,,,,,,,,1
397,Reebok New Orleans Saints 2009 Conference Championship Locker Room Hat,,,,,,,,,,,,,,,,,,,,,1
400,New Orleans Saints 2009 NFC Conference Champions Reebok Locker Room Organic T Shirt X Large,,,,,,,,,,,,,,,,,,,,,1
404,Purchased another Sci Fi film Pandorum on blu ray and also purchased The Hurt Locker W00T Hopefully Amazon ships fast,,,,,,,,,,,,,,,,,,,,,1
405,Great deal on Amazon The Hurt Locker Blu ray by Ralph Fiennes Anthony Mack,,,,,,,,,,,,,,,,,,,,,1
406,Just saw this on Amazon New York Yankees Adult Locker Room Tee by Majestic for 21 95,,,,,,,,,,,,,,,,,,,,,1
407,amazon com sux balls hurt locker moon were in mail on day of release Denver 2 days later now they in Wisconsin on a midwest tour,,,,,,,,,,,,,,,,,,,,,1
409,Check out this Amazon deal The Hurt Locker Blu ray by Ralph Fiennes Anthony Mack,,,,,,,,,,,,,,,,,,,,,1
411,Amazon Save Big in Toy A Childsupply Toddler 5 section Coat Locker,,,,,,,,,,,,,,,,,,,,,1
412,Can t believe hurt locker will start here in Feb but you can buy it on amazon,,,,,,,,,,,,,,,,,,,,,1
414,Note to Amazon I get it already I need to see The Hurt Locker real soon I will quit flooding my inbox w the same recommendations,,,,,,,,,,,,,,,,,,,,,1
417,Apple tablet may get iTunes LP cloud locker CNET The Next WebApple tablet may get iTunes LP,,,,,,,,,,,,,,,,,,,,,1
421,Also had 2 Amazon deliveries arrive and got invites to screenings of THE HURT LOCKER and UP IN THE AIR yes they re finally coming to HK,,,,,,,,,,,,,,,,,,,,,1
423,Out today at Amazon Hurt Locker Various Artists 17 09,,,,,,,,,,,,,,,,,,,,,1
427,agregando al carrito de Amazon The Hurt Locker,,,,,,,,,,,,,,,,,,,,,1
429,Is Kathryn Bigelow an amazon or is Jeremy Renner a dwarf He barely came up to her boobs at the Critics Choice Awards when HURT LOCKER won,,,,,,,,,,,,,,,,,,,,,1
431,Can t wait for Netflix so watching The Hurt Locker on Roku ordered from Amazon,,,,,,,,,,,,,,,,,,,,,1
435,Hurt Locker tops Critics Choice Awards I sooo have to see it now Amazon here I come,,,,,,,,,,,,,,,,,,,,,1
437,Finally got my copy of The Hurt Locker from Amazon Talk about a hard disc to get your hands on It s sold out EVERYWHERE in Austin,,,,,,,,,,,,,,,,,,,,,0
438,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 65 Download 3 99 Ranking,,,,,,,,,,,,,,,,,,,,,1
440,first time I ve ever seen a movie so popular even Amazon has a hard time keeping it in stock The Hurt Locker,,,,,,,,,,,,,,,,,,,,,1
441,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 64 Download 3 99 Ranking,,,,,,,,,,,,,,,,,,,,,1
442,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 3 days in the top 100 64 Do,,,,,,,,,,,,,,,,,,,,,1
443,Amazon Digital Video The Hurt Locker The Hurt Locker Video On Demand Jer New Release,,,,,,,,,,,,,,,,,,,,,1
447,I put one together a few days ago 8 1 2 MOON and THE HURT LOCKER 60 78 on BN would ve been 77 47 at the time on Amazon,,,,,,,,,,,,,,,,,,,,,0
451,sigh that s another day with no Amazon deliveries for me I want my ANTICHRIST and HURT LOCKER blurays,,,,,,,,,,,,,,,,,,,,,1
453,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 61 Download 3 99 Ranking,,,,,,,,,,,,,,,,,,,,,1
454,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 2 days in the top 100 61 Do,,,,,,,,,,,,,,,,,,,,,1
455,What to watch BSG Mini series Blu Ray from Netflix or Hurt Locker Blu ray from Amazon Hmmmm,,,,,,,,,,,,,,,,,,,,,1
456,Watching Hurt Locker in HD via Amazon on demand on Roku I am tech,,,,,,,,,,,,,,,,,,,,,1
457,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 59 Download 3 99 Ranking,,,,,,,,,,,,,,,,,,,,,1
458,I have 500 Days of Summer District 9 The Hurt Locker Moon and The Brothers Bloom sitting on my Amazon cart and they won t leave,,,,,,,,,,,,,,,,,,,,,1
460,The Hurt Locker HD Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 28 previously unran,,,,,,,,,,,,,,,,,,,,,0
462,The Hurt Locker HD The Hurt Locker HD Video On Demand Jeremy Renner Sales Rank in Amazo,,,,,,,,,,,,,,,,,,,,,0
463,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 2 days in the top 100 55 Do,,,,,,,,,,,,,,,,,,,,,1
465,Bestseller The Hurt Locker Blu ray,,,,,,,,,,,,,,,,,,,,,1
466,The Hurt Locker HD Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 22 previously unran,,,,,,,,,,,,,,,,,,,,,0
468,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner 1 day in the top 100 54 Dow,,,,,,,,,,,,,,,,,,,,,1
469,had to order Moon on Blu ray via Amazon but I do have the Hurt Locker to watch and its a good one,,,,,,,,,,,,,,,,,,,,,1
470,The Hurt Locker The Hurt Locker Video On Demand Jeremy Renner Sales Rank in Amazon Video On,,,,,,,,,,,,,,,,,,,,,0
471,The Hurt Locker Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 8 previously unranked,,,,,,,,,,,,,,,,,,,,,0
472,I laugh because the locker dimensions are based on reality and the book size I used is based on a calculus book on Amazon,,,,,,,,,,,,,,,,,,,,,1
474,Amazon Movies TV The Hurt Locker The Hurt Locker DVD Ralph Fiennes 49 R New Release,,,,,,,,,,,,,,,,,,,,,1
475,The Hurt Locker Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 39 previously unranked,,,,,,,,,,,,,,,,,,,,,0
476,Commonly bought together on Amazon Black Dynamite Zombieland OK The Hurt Locker Moe Whaaa Moe,,,,,,,,,,,,,,,,,,,,,1
478,Out today at Amazon The Hurt Locker 18 99,,,,,,,,,,,,,,,,,,,,,1
481,The Hurt Locker Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 74 previously unranked,,,,,,,,,,,,,,,,,,,,,0
482,The Hurt Locker Video On Demand Jeremy Renner Sales Rank in Amazon Video On Demand 275 previously unranked,,,,,,,,,,,,,,,,,,,,,0
483,Out today at Amazon The Hurt Locker Blu ray 24 49,,,,,,,,,,,,,,,,,,,,,1
484,Just pre ordered Moon and The Hurt Locker DVDs from Amazon Both are out tomorrow and I had no idea,,,,,,,,,,,,,,,,,,,,,1
485,Amazon Movies TV The Hurt Locker Blu ray The Hurt Locker Blu ray DVD New Release,,,,,,,,,,,,,,,,,,,,,1
486,I ordered Hurt Locker a month ago from Amazon and I could have gotten at the store tomorrow faster,,,,,,,,,,,,,,,,,,,,,1
487,Amazon DVD The Hurt Locker Blu ray,,,,,,,,,,,,,,,,,,,,,1
488,Amazon DVD The Hurt Locker,,,,,,,,,,,,,,,,,,,,,1
489,Gotta set up the 360 and TV tonight to get cracked into Bayonetta And order Hurt Locker off Amazon,,,,,,,,,,,,,,,,,,,,,1
490,Cool Shooting Script for The Hurt Locker by Mark Boal on sale at Amazon Support working women in Hollywood Get one,,,,,,,,,,,,,,,,,,,,,1
493,Maybe it s Amazon s mistake but it looks like I m scheduled to get my HURT LOCKER Blu Ray a day early Fine by me,,,,,,,,,,,,,,,,,,,,,1
495,Deal on Amazon The Hurt Locker,,,,,,,,,,,,,,,,,,,,,1
496,Now I know what Blackwater wears Alongside my chosen trail running shoe Amazon suggests a DVD of Hurt Locker and a 1000mW Wi Fi antenna,,,,,,,,,,,,,,,,,,,,,1
497,Deal on Amazon The Hurt Locker Blu ray,,,,,,,,,,,,,,,,,,,,,1
499,Amazon Great Holiday Deal High School Musical Locker Gear Troy by Mega Brands,,,,,,,,,,,,,,,,,,,,,1
500,Postman looked heroic dusted with snow bringing my Hurt Locker DVD from Amazon the online shop not the rain forest,,,,,,,,,,,,,,,,,,,,,1
501,Dallas Cowboys 2009 NFC East Division Champs Locker Room Cap Hat,,,,,,,,,,,,,,,,,,,,,1
504,Amazon stuff I ordered on Sunday night has just arrived Blu Ray player HDMI cable The Hurt Locker BR comics Geek out,,,,,,,,,,,,,,,,,,,,,1
505,Ooh The Hurt Locker is available on DVD at Amazon com next week Can I be bothered waiting for the Australian release Uh no I can t,,,,,,,,,,,,,,,,,,,,,1
506,I just pre ordered The Hurt Locker on Blu Ray through amazon com only 24 with free shipping Can t wait to watch this one,,,,,,,,,,,,,,,,,,,,,1
509,Mrs S enjoyed The Hurt Locker tho But still waiting for District 9 Blu Ray to hit the doormat Amazon get a move on your late,,,,,,,,,,,,,,,,,,,,,1
511,Amazon sale items Fits American Girl Locker 18 Doll Clothes Burgundy Princess Dress with W,,,,,,,,,,,,,,,,,,,,,1
553,RT Wizards say Arenas had firearms in locker,,,,,,,,,,,,,,,,,,,,,1
555,Wizards say Arenas had firearms in locker,,,,,,,,,,,,,,,,,,,,,1
564,Just saw this on Amazon New Era San Francisco Giants MLB10 World Series Locker Room 3930 Cap by New Era for 25 00,,,,,,,,,,,,,,,,,,,,,1
656,My Life in Key West Today s Amazon Kindle legal blog Men In Women s Sports Locker Rooms Published by Key West Lou Law,,,,,,,,,,,,,,,,,,,,,1
671,Just saw this on Amazon Magnetic Locker Fence by LOCKER CULTURE for 19 99,,,,,,,,,,,,,,,,,,,,,1
696,MAGNETIC DRY ERASE BOARD MIRROR by LOCKER CULTURE  via,,,,,,,,,,,,,,,,,,,,,0
703,Amazon sale items Fits American Girl Locker 18 Doll Clothes Burgundy Princess Dress with T,,,,,,,,,,,,,,,,,,,,,1
747,Locker Sadly am unable to see most of his work Marple is available at Amazon just may have to order Have you seen yet,,,,,,,,,,,,,,,,,,,,,1
814,RT rubenstein Just pre ordered the Jake Locker His Holiday Bowl Completions DVD Amazon says it will arrive never ever,,,,,,,,,,,,,,,,,,,,,1
900,play com amazon asos they are sik and foot locker,,,,,,,,,,,,,,,,,,,,,1
901,Holiday Raymond Geddes Locker Buddies 12 Pack 67365 by Raymond Geddes 1 213 Sale Lowest Price@Amazon,,,,,,,,,,,,,,,,,,,,,1
908,I want it deposited into my locker by noon tomorrow Preferably to The Gap but I d also take Amazon com or Office Max,,,,,,,,,,,,,,,,,,,,,1
913,Holiday New Era San Francisco Giants MLB10 World Series Locker Room 3930 Cap by New Lowest Price@Amazon,,,,,,,,,,,,,,,,,,,,,1
914,Amazon Up to 75 off Beck International Childrens Furniture Sale  Wooden Gym Locker Only 15 reg 60 More,,,,,,,,,,,,,,,,,,,,,1
917,Holiday Men s San Francisco Giants 2010 World Series Champions Locker Room Long Sle Lowest Price@Amazon,,,,,,,,,,,,,,,,,,,,,0
924,Great deal on Amazon The Complete Idiot s Guide to Amazing Sex Third Edition by Sari Locker Paperback Au,,,,,,,,,,,,,,,,,,,,,1
931,Holiday Men s San Francisco Giants 2010 World Series Champions Locker Room Basic Te Lowest Price@Amazon,,,,,,,,,,,,,,,,,,,,,1
944,Cyber Week Men s San Francisco Giants 2010 World Series Champions Locker Room Basic Buy Cheap at Amazon,,,,,,,,,,,,,,,,,,,,,1
945,Cyber Week New Era San Francisco Giants MLB10 World Series Locker Room 3930 Cap by Buy Cheap at Amazon,,,,,,,,,,,,,,,,,,,,,1
950,ditto Barnes Noble Amazon record labels iTunes Foot Locker Zappos Blockbuster Netflix newspapers craigslist,,,,,,,,,,,,,,,,,,,,,1
958,When I search Amazon for velostat a packaging material the result is a book called Is That A Dead Dog In Your Locker,,,,,,,,,,,,,,,,,,,,,0
959,New Deal The Hurt Locker now only 14 99 at Amazon saving 57,,,,,,,,,,,,,,,,,,,,,1
961,The Hurt Locker blu ray 7 99 on amazon,,,,,,,,,,,,,,,,,,,,,1
962,Hurt Locker 63 sold Saving Private Ryan 73 sold in just 15 minutes,,,,,,,,,,,,,,,,,,,,,1
963,Yes Able to score Kick Ass Saving Private Ryan and Hurt Locker All Blu Ray for 10 each on Amazon,,,,,,,,,,,,,,,,,,,,,1
964,Saving Private Ryan and Hurt Locker The sale duration is 4 hours but 25 already sold in less than 3 minutes Crazeh,,,,,,,,,,,,,,,,,,,,,0
965,12 30am 4 30am Saturday Malaysia Time The Hurt Locker 9 99 Kick Ass 4 99 Saving Private Ryan 9 99,,,,,,,,,,,,,,,,,,,,,1
966,Tomorrow Amazon will sell THE HURT LOCKER for 7 99 I m out of excuses PRECIOUS is currently at 5 99 but it s not precisely re watchable,,,,,,,,,,,,,,,,,,,,,1
973,Get Him to the Greek BR 14 99 The Hurt Locker BR 14 99 Hot Tub Time Machine BR 12 99 from Amazon,,,,,,,,,,,,,,,,,,,,,1
978,amazon UK The Hurt Locker DVD 2008 check,,,,,,,,,,,,,,,,,,,,,1
987,High School Musical 2 CD Locker not,,,,,,,,,,,,,,,,,,,,,1
989,cuzzzzz now I know where I can get the album I want forget amazon and eBay mp3 locker is the best,,,,,,,,,,,,,,,,,,,,,1
996,select the Morehouse Junior Class Shop Online retailers including Amazon Foot Locker Banana Republic etc,,,,,,,,,,,,,,,,,,,,,1
998,Check out this Amazon deal The Complete Idiot s Guide to Amazing Sex Third Ed by Sari Locker Paperback Au,,,,,,,,,,,,,,,,,,,,,0
1000,RT xx Just won 5 4 just watching a vid join earn FREE stuff,,,,,,,,,,,,,,,,,,,,,1
1003,Los Angeles Lakers 2010 NBA Finals Champions Official Locker Room Flex Fit Hat  via,,,,,,,,,,,,,,,,,,,,,1
1004,NBA Los Angeles Lakers 11 by 17 inch Locker Room Sign by WinCraft  via,,,,,,,,,,,,,,,,,,,,,1
1018,Great deal on Amazon Kingston Data Traveler Locker with Encryption 16 GB USB 2 0 Hi by Kingston H Corporation,,,,,,,,,,,,,,,,,,,,,1
1019,Best UK Game Deals Of The Week 16 10 10  TV Locker Xbox 360 S 4GB 2M HDMI Fifa 11  144  Amazon PS3,,,,,,,,,,,,,,,,,,,,,1
1029,DS DSi DSi XL Game Locker Released today,,,,,,,,,,,,,,,,,,,,,0
1030,Yeah puttin a lock on ma mutha fukkn locker now Fuck that RT REIGN Amazon that s a mothafukkin shame ma,,,,,,,,,,,,,,,,,,,,,0
1033,Youth Sports Locker is selling on AMAZON Com Check out the latest Gear Gaurd Equipment Bags All New DINGERXL for the Baseball Player,,,,,,,,,,,,,,,,,,,,,1
1034,2011 Magnetic Locker Refrigerator Calendar 16 Months Sept 2010 Dec 2011 by L  via,,,,,,,,,,,,,,,,,,,,,1
1039,I want a one hundred dollar gift card deposited into my locker by noon tomorrow Preferably to The Gap but I d also take Amazon com,,,,,,,,,,,,,,,,,,,,,1
1040,Mike Richards Signed Philadelphia Flyers Jersey Jsa Coa by Locker Room Authentics  via,,,,,,,,,,,,,,,,,,,,,1
1041,Check out Jester s Down and Locker 6T3 on Amazon Couple novels I wrote years ago Read one already How was it,,,,,,,,,,,,,,,,,,,,,0
1042,Check out Jester s Down and Locker 6T3 on Amazon Couple novels I wrote years ago,,,,,,,,,,,,,,,,,,,,,0
1048,Avast Me trusty DVD drive in me macbook went t Davy Jones locker Amazon be sendin a new xternal one in return for lots o doubloons,,,,,,,,,,,,,,,,,,,,,1
1049,Xbox 360 Elite 200 Amazon Card 200 Bids 50 American Eagle Gift Card 50 Foot Locker Gi,,,,,,,,,,,,,,,,,,,,,1
1050,Xbox 360 Elite 200 Amazon Card 200 Bids 50 American Eagle Gift Card 50 Foot Locker Gift Card 8GB iPod Nano up for auction tonight,,,,,,,,,,,,,,,,,,,,,1
1056,Banana Republic Amazon Brooks Brothers Foot Locker Wal Mart Orbitz and Starbucks are just a couple of the online retailers available,,,,,,,,,,,,,,,,,,,,,1
1058,Specifically I cant get Hurt Locker for rental from iTunes Amazon or Netflix Double feh,,,,,,,,,,,,,,,,,,,,,1
1061,Kid s Locker Collection Multi Color TV Stand with Drawers newly tagged furniture,,,,,,,,,,,,,,,,,,,,,1
1062,LockerWorks Hanging Locker Organizer Royal blue green,,,,,,,,,,,,,,,,,,,,,0
1063,Order Company via Best I ve ever seen Liked THE HURT LOCKER U should see this film,,,,,,,,,,,,,,,,,,,,,1
1064,Game Box Locker for Wii Xbox 360 and PS3 Game Boxes Released today,,,,,,,,,,,,,,,,,,,,,0
1067,carbonite for those backups although the digital locker at Amazon should have music too not just books,,,,,,,,,,,,,,,,,,,,,1
1068,Great deal on Amazon Coin Locker Babies by Ryu Murakami Paperback A,,,,,,,,,,,,,,,,,,,,,1
1069,Locker Kit Color Vary,,,,,,,,,,,,,,,,,,,,,1
1070,I love it when the little guy takes on the giant and wins Book Locker conquered Amazon Impressive,,,,,,,,,,,,,,,,,,,,,1
1071,thinking of finally getting round to watching The Hurt Locker intrigued it has almost as many 1 star reviews as 5 stars on Amazon,,,,,,,,,,,,,,,,,,,,,1
1072,The Hurt Locker DVD newly tagged dvds The Hurt Locker DVD By Jeremy Renner Buy new 1,,,,,,,,,,,,,,,,,,,,,1
1074,Just saw this on Amazon New Orleans Saints Super Bowl XLIV Champions Reebok Official Locker by Reebok for 24 99,,,,,,,,,,,,,,,,,,,,,1
1078,3 00 off The Hurt Locker Blu ray now just 19 99 from,,,,,,,,,,,,,,,,,,,,,1
1080,Amazon 3 10 to Yuma Children of Men Evangelion 1 11 Hot Fuzz House of 1K corpses Hurt Locker Let the Right One In,,,,,,,,,,,,,,,,,,,,,1
1085,Movers Shakers The Hurt Locker Starring Jeremy Renner Anthony Mackie Director Kathryn Bigelow For,,,,,,,,,,,,,,,,,,,,,1
1087,hey i m trying to return an item via a locker but it says all lockers in NYC are full please advise,,,,,,,,,,,,,,,,,,,,,1
1088,So I bought something from amazon and chose to have it sent to a pick up locker at a location since I wasnt sure if I would be back in town in time Well its arrived with instructions and I pick it up tomorrow Well see how this goes,,,,,,,,,,,,,,,,,,,,,1
1089,Just found out we finally got an Amazon Locker 20 minutes away Yeah no it s more convenient for me when they leave the packages in the cluster box across the street but thanks,,,,,,,,,,,,,,,,,,,,,1
1090,Hey is this how this Amazon Locker was named twitter com yAdeOsmFDh,,,,,,,,,,,,,,,,,,,,,1
1091,I don t understand this thing at all Why would someone order something from Amazon and arrange to have it be delivered to a private locker at Whole Foods pic twitter com qZXlhZhePh,,,,,,,,,,,,,,,,,,,,,1
1092,16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com 9daLz2LLp2,,,,,,,,,,,,,,,,,,,,,0
1093,Yeah Amazon were supposed to deliver parcel to a Locker tomorrow and I ve had a notification it s our for delivery now And I m looking at the rain and going Can t you deliver it tomorrow,,,,,,,,,,,,,,,,,,,,,1
1094,Preordered the CD and Amazon wouldn t let me ship it to the Amazon locker at my Whole Foods because the location was already maxed out for shipments to the location I have never seen that,,,,,,,,,,,,,,,,,,,,,1
1095,Leaving the house to get an Amazon package doesn t seem as convenient as getting it delivered but depending on where you live Amazon Locker might be cheaper or faster than regular delivery By ,,,,,,,,,,,,,,,,,,,,,1
1096,16 OFF 2 Pack Combination Padlock INLIFE 4 Digit Padlock for School Gym Locker Sports Locker Fence Toolbox Case Hasp Storage Black pic twitter com OuSHWfdzpc,,,,,,,,,,,,,,,,,,,,,0
1097,AMAZON LOCKER,,,,,,,,,,,,,,,,,,,,,1
1098,Amazon Music informs customers that songs uploaded to its dedicated cloud music locker will be removed on April 30,,,,,,,,,,,,,,,,,,,,,1
1099,seems like the kind of thing Amazon could do too Give everyone free WiFi access for Amazon shopping Prime members could watch Prime Video Buy something in the air and pick it up at a locker at the airport when you land,,,,,,,,,,,,,,,,,,,,,1
1100,Theres an amazon locker at QMC,,,,,,,,,,,,,,,,,,,,,1
1101,ordered to be delivered to the amazon locker at QMC tomorrow I m on call,,,,,,,,,,,,,,,,,,,,,1
1102,Find locker shelf on click here,,,,,,,,,,,,,,,,,,,,,1
1103,73 OFF KeeKit Combination Lock 2 Pack 4 Digit Anti Rust Padlock Set Weatherproof Lock Padlock Gate Lock Gym Lock Locker Lock for School Gym Sports Locker Outdoor S pic twitter com GA4WjYxKoq,,,,,,,,,,,,,,,,,,,,,1
1104,Dear I had chosen no rush shipping but it went 2 day anyways and Im just getting over a stomach bug but based on my inbox I have to crawl to the amazon locker by tomorrow to pick up the item,,,,,,,,,,,,,,,,,,,,,1
1105,Pre order is now available American Politics A Graphic Guide by Laura Locker  via,,,,,,,,,,,,,,,,,,,,,1
1106,Fieri follows a locker to be commentating on amazon all I am a gamble and turns out of the word peepo turning into,,,,,,,,,,,,,,,,,,,,,1
1127,Had to go to the only downtown to p u package from locker God I hate Could we get more lockers downtown south of Bloor please,,,,,,,,,,,,,,,,,,,,,0
1128,Hey We re at Uncle Fung s We had to come over this way to the Amazon locker pick up place Excited to try a new place and new food,,,,,,,,,,,,,,,,,,,,,1
1129,Using Amazon Locker Is Super Easy and Can Save You Time and Money,,,,,,,,,,,,,,,,,,,,,1
1130,I tried to return an Amazon order recently by taking it to the locker The return shipping was the same price whether I took it to the locker or took it to my UPS Store That doesnt make sense to me,,,,,,,,,,,,,,,,,,,,,1
1131,Amazon Locker doesn t seem as convenient as having packages delivered to your house but depending on where you live it might be cheaper or faster than regular delivery By pic twitter com i5nzuEPEBy,,,,,,,,,,,,,,,,,,,,,1
1132,Using Amazon Locker pic twitter com 9f54zHH6eC,,,,,,,,,,,,,,,,,,,,,1
